Date,Armii Krajowej,Bora-Komorowskiego,Bulwary,Dworzec Główny,Grzegórzecka,Kamieńskiego,Klimeckiego,Kopernika,Kotlarska,Mogilska,Monte Cassino,Niepołomska,Nowohucka,Smoleńsk,Tyniecka,Wadowicka,Wielicka
2023/10/14,1172,1073,2865,1331,1629,1071,1303,1726,1765,2121,2101,1739,838,770,3597,1154,1135
2023/10/15,474,453,902,858,1063,404,670,972,892,1149,937,435,273,540,886,777,609
2023/10/16,690,864,1032,1616,1585,710,998,1774,1830,2329,1279,226,542,958,641,1282,1006
2023/10/17,813,949,1389,1801,1788,936,1149,2130,2058,2730,1700,451,624,1104,923,1429,1181
2023/10/18,887,977,1558,1993,1944,936,1256,2116,2172,2896,1663,603,679,951,1057,1530,1255
2023/10/19,660,831,1000,1635,1598,711,985,1795,1736,2326,1442,222,511,941,644,1225,1000
2023/10/20,851,950,1284,1725,1851,882,1235,1908,2004,2505,1495,525,615,1049,913,1301,1199
2023/10/21,990,831,2652,1304,1644,952,1212,1566,1711,1917,1711,1572,770,783,2633,1132,1079
2023/10/22,175,165,344,439,644,133,276,473,455,500,388,98,93,288,183,287,232
2023/10/23,1072,1082,1720,1968,2048,995,1360,2320,2354,2979,1875,757,818,1143,1347,1700,1341
2023/10/24,956,1026,1631,2068,1947,1013,1349,2409,2248,3136,1809,543,743,1197,1132,1491,1336
2023/10/25,574,690,934,1630,1591,668,930,1848,1684,2337,1328,264,477,886,579,1244,942
2023/10/26,692,801,1180,1665,1681,801,1095,1945,1881,2441,1408,405,587,973,735,1230,1058
2023/10/27,364,448,501,1021,1073,379,571,1101,1015,1390,744,104,299,595,325,755,596
2023/10/28,532,514,1078,1088,1149,603,693,1026,1019,1319,994,532,420,675,857,750,656
2023/10/29,953,743,2795,1268,1547,798,1045,1617,1474,1831,1770,1773,690,721,2828,884,1031
2023/10/30,960,1115,1724,2162,1916,1053,1396,2410,2322,3089,1841,658,774,1385,1305,1582,1435
2023/10/31,529,669,920,1374,1385,590,864,1630,1555,2051,1075,234,503,1015,504,1039,908
2023/11/01,437,457,1358,925,962,453,650,954,1105,1180,1081,700,364,719,1200,744,734
2023/11/02,773,863,1525,1724,1691,823,1133,1818,1924,2410,1480,567,665,1211,1182,1209,1113
2023/11/03,449,548,730,1254,1348,583,752,1251,1346,1710,972,191,341,920,402,841,796
2023/11/04,677,557,1386,950,1109,682,734,1060,1043,1331,1108,862,526,813,1451,948,652
2023/11/05,179,181,259,524,580,131,272,485,471,527,410,80,95,418,169,273,251
2023/11/06,720,812,973,1782,1636,783,1017,1911,1814,2515,1323,271,553,1172,665,1294,1105
2023/11/07,932,921,1497,2003,1866,937,1328,2256,2269,2997,1736,581,724,1410,1042,1371,1256
2023/11/08,637,763,929,1655,1688,638,914,1815,1742,2421,1252,213,491,1235,564,1207,962
2023/11/09,849,929,1307,1843,1847,921,1127,2147,2111,2767,1658,494,737,1365,968,1427,1142
2023/11/10,454,588,695,1319,1324,551,739,1284,1326,1694,922,264,377,991,502,1030,738
2023/11/11,247,227,462,494,714,152,287,611,594,704,446,180,158,439,319,391,289
2023/11/12,264,235,468,600,812,209,349,667,643,776,499,208,172,511,393,385,303
2023/11/13,591,768,938,1444,1488,699,909,1668,1598,2158,1212,282,531,1150,590,1152,909
2023/11/14,650,708,920,1586,1431,639,889,1728,1676,2254,1279,293,543,1194,594,1252,931
2023/11/15,384,458,572,1243,1232,428,571,1272,1177,1608,898,97,304,899,286,995,622
2023/11/16,528,611,818,1412,1392,533,820,1483,1459,1960,1118,192,404,1061,441,1121,792
2023/11/17,318,422,437,952,946,308,501,1043,912,1341,665,83,259,759,234,680,476
2023/11/18,209,225,318,608,742,280,315,522,559,634,455,148,153,498,212,463,293
2023/11/19,193,185,329,414,627,150,267,513,460,581,400,178,140,422,246,324,241
2023/11/20,245,355,396,915,813,296,433,819,767,1137,593,68,222,681,246,652,458
2023/11/21,449,503,610,1098,1052,394,606,1110,1076,1497,924,164,338,908,372,878,582
2023/11/22,305,450,507,1131,1024,402,558,1089,1049,1423,775,122,332,820,291,850,539
2023/11/23,413,510,601,1165,1167,453,626,1158,1220,1531,924,150,406,867,384,853,624
2023/11/24,339,387,521,985,1107,386,545,1104,1018,1390,803,126,313,904,391,777,480
2023/11/25,168,187,294,484,650,272,300,457,490,591,423,113,154,512,203,373,279
2023/11/26,142,160,254,449,705,131,239,504,466,530,364,124,97,464,224,303,232
2023/11/27,260,367,422,895,857,304,459,889,821,1106,665,116,275,700,247,685,416
2023/11/28,176,265,257,731,659,208,335,737,682,851,493,57,178,530,259,731,298
2023/11/29,183,302,219,788,767,209,426,758,757,1010,496,30,214,616,198,586,311
2023/11/30,222,305,381,872,855,273,444,823,866,1069,590,74,255,614,222,593,430
2023/12/01,165,298,310,735,751,215,420,729,708,1022,514,60,213,531,196,869,384
2023/12/02,0,30,38,38,186,31,50,43,168,53,26,1,38,76,80,71,68
2023/12/03,0,36,26,31,228,7,20,0,204,61,90,0,36,111,44,27,25
2023/12/04,0,165,65,118,540,124,186,303,488,577,275,1,86,264,134,241,137
2023/12/05,0,164,84,102,621,126,275,534,534,698,332,0,122,372,140,294,221
2023/12/06,0,181,90,149,586,114,260,498,523,659,365,0,110,344,85,211,212
2023/12/07,0,142,95,182,420,76,167,316,379,542,268,0,85,232,74,723,112
2023/12/08,0,145,47,359,542,119,188,422,438,556,255,0,101,297,74,439,47
2023/12/09,0,90,37,245,403,67,150,252,308,314,182,0,53,194,41,90,11
2023/12/10,0,73,57,240,384,61,116,265,263,289,167,1,57,200,45,25,4
2023/12/11,39,228,170,505,696,156,302,594,604,803,412,3,177,416,141,103,20
2023/12/12,175,287,304,712,782,226,418,783,743,1054,562,27,223,511,203,587,361
2023/12/13,211,299,269,702,797,222,424,697,740,933,513,55,220,498,173,583,366
2023/12/14,199,270,327,795,806,211,411,738,753,1030,555,55,223,510,178,585,365
2023/12/15,199,292,294,707,841,256,370,758,770,985,562,83,196,540,206,616,341
2023/12/16,144,156,248,362,597,164,268,486,492,572,332,120,145,325,158,313,244
2023/12/17,214,216,364,419,662,187,302,470,491,577,491,253,164,333,415,302,236
2023/12/18,362,472,619,933,1038,393,609,1064,1145,1403,799,241,349,707,446,826,571
2023/12/19,402,472,651,1132,1248,457,649,1241,1202,1597,891,246,424,741,529,863,640
2023/12/20,227,328,376,786,885,314,443,864,857,1132,566,52,211,610,189,629,454
2023/12/21,183,256,301,728,763,239,399,751,705,959,488,58,183,515,183,513,401
2023/12/22,113,179,202,538,691,201,271,527,515,645,354,30,129,427,96,436,250
2023/12/23,56,72,93,244,415,102,144,234,279,284,166,33,69,242,95,142,142
2023/12/24,15,28,41,84,84,11,27,60,45,81,51,10,25,39,43,24,41
2023/12/25,22,39,77,80,108,53,41,82,90,106,66,44,37,88,75,118,64
2023/12/26,94,95,270,221,357,136,151,298,269,315,281,155,77,209,309,397,152
2023/12/27,239,259,473,580,758,287,418,690,670,874,514,225,217,482,411,476,411
2023/12/28,327,323,707,661,848,360,503,861,816,1033,606,379,310,453,577,600,494
2023/12/29,300,351,613,680,946,381,536,879,854,1044,624,299,301,507,509,570,508
2023/12/30,177,192,373,429,560,234,317,463,448,571,382,193,178,290,354,341,278
2023/12/31,212,171,511,387,561,190,294,532,480,570,508,405,157,271,614,313,271
2024/01/01,41,60,78,157,244,30,71,188,155,216,149,18,33,172,56,116,91
2024/01/02,242,324,528,718,773,280,436,775,706,1062,580,207,256,483,366,553,404
2024/01/03,256,275,435,847,937,315,463,841,805,1055,552,119,225,537,239,631,451
2024/01/04,175,246,334,724,759,208,331,648,594,841,433,43,170,436,146,538,373
2024/01/05,276,306,435,803,897,315,406,816,763,1091,586,114,200,535,321,591,442
2024/01/06,76,77,93,253,391,56,146,248,255,312,205,14,28,211,53,177,124
2024/01/07,18,53,24,136,203,54,90,101,120,167,91,18,22,147,108,54,81
2024/01/08,65,112,15,160,307,49,170,259,250,443,206,16,73,247,144,171,134
2024/01/09,69,112,21,195,397,55,183,327,292,465,211,10,51,225,106,380,156
2024/01/10,76,112,21,251,443,62,151,386,295,480,206,14,70,273,75,180,128
2024/01/11,82,151,22,374,502,81,215,421,402,584,246,31,95,311,99,220,146
2024/01/12,110,144,26,403,593,100,258,464,472,569,314,21,105,332,163,200,183
2024/01/13,67,86,14,276,477,45,160,260,270,364,189,9,79,218,57,102,109
2024/01/14,31,66,24,227,398,35,120,229,252,254,142,11,33,192,58,77,56
2024/01/15,115,168,60,489,714,133,280,555,540,723,299,27,140,360,132,392,233
2024/01/16,97,145,94,414,576,106,291,437,480,618,320,11,57,340,161,126,208
2024/01/17,110,158,131,481,729,119,296,498,538,678,328,19,114,392,169,138,248
2024/01/18,137,168,74,512,701,151,274,518,539,688,376,8,140,391,116,316,251
2024/01/19,75,142,105,430,656,113,267,434,520,664,310,12,112,346,152,270,228
2024/01/20,49,115,45,332,550,109,184,298,373,364,249,25,82,265,75,163,162
2024/01/21,96,113,66,344,539,74,157,328,373,385,232,25,81,249,150,182,172
2024/01/22,201,234,94,654,840,188,423,696,690,970,495,43,202,473,192,433,327
2024/01/23,194,264,306,705,831,227,403,809,780,1060,589,63,198,470,222,513,400
2024/01/24,169,203,285,587,746,180,349,626,664,810,415,30,182,446,141,700,303
2024/01/25,164,191,265,629,668,156,301,592,637,735,423,43,152,403,131,508,285
2024/01/26,223,207,345,709,857,276,381,697,735,929,524,120,168,473,235,540,342
2024/01/27,82,88,111,350,474,105,167,300,306,380,233,30,79,247,78,233,145
2024/01/28,114,131,194,417,593,128,200,382,371,476,302,81,111,257,196,277,177
2024/01/29,325,355,593,835,930,329,498,893,891,1180,651,225,297,501,432,665,458
2024/01/30,307,383,733,951,1055,408,572,1005,956,1320,803,276,345,656,537,663,536
2024/01/31,244,317,472,908,937,322,473,941,912,1200,636,108,250,553,280,653,500
2024/02/01,245,269,449,784,919,283,429,873,858,1088,596,95,230,520,251,617,401
2024/02/02,255,339,502,857,1001,343,497,926,927,1235,653,173,250,592,320,703,473
2024/02/03,141,144,272,458,679,220,254,432,436,489,399,108,148,317,204,448,258
2024/02/04,138,124,295,372,515,150,207,400,390,502,330,154,81,286,210,239,208
2024/02/05,121,165,229,444,551,155,261,468,490,599,307,37,125,314,115,345,248
2024/02/06,312,360,552,945,1011,399,499,982,986,1348,798,176,305,596,372,768,567
2024/02/07,220,248,373,731,858,257,392,718,722,957,553,59,210,494,199,622,388
2024/02/08,220,214,354,687,776,245,357,703,696,910,543,66,197,444,174,570,334
2024/02/09,266,282,488,841,1001,388,499,796,915,1088,622,111,250,548,309,754,479
2024/02/10,361,293,870,611,818,425,415,570,660,754,695,525,248,382,825,524,376
2024/02/11,137,110,242,421,550,145,171,358,391,380,304,82,84,264,178,243,206
2024/02/12,354,393,634,899,1009,452,566,956,985,1320,731,232,336,569,371,663,564
2024/02/13,358,378,686,941,1076,464,547,1030,1039,1405,825,250,366,555,465,1045,604
2024/02/14,414,409,944,1074,1208,546,656,1197,1271,1502,936,378,411,655,603,905,701
2024/02/15,451,490,1074,1110,1264,545,663,1110,1267,1568,1059,426,473,618,714,898,676
2024/02/16,575,562,1406,1162,1307,702,844,1279,1408,1734,1172,755,569,652,1259,909,805
2024/02/17,130,152,265,433,682,184,204,402,444,557,386,66,124,265,173,368,208
2024/02/18,294,264,941,580,845,318,456,624,700,820,666,573,231,395,916,483,409
2024/02/19,250,296,443,867,898,345,437,777,862,1178,587,91,247,493,215,558,442
2024/02/20,273,324,501,916,969,358,457,803,915,1138,654,96,261,467,224,731,473
2024/02/21,326,375,668,979,1135,444,590,1031,1120,1385,807,216,311,526,415,784,607
2024/02/22,424,434,850,1066,1180,494,671,1095,1219,1528,848,326,419,587,512,851,663
2024/02/23,235,240,428,717,1000,256,428,746,887,979,550,74,188,462,182,650,395
2024/02/24,408,343,1054,768,876,454,575,682,811,939,837,592,350,452,790,587,498
2024/02/25,754,519,2324,882,1127,628,796,1110,1156,1425,1478,1395,573,584,2382,808,756
2024/02/26,624,641,1213,1432,1365,742,894,1572,1564,2080,1276,501,615,827,856,1162,911
2024/02/27,768,737,1680,1626,1611,823,1069,1773,1917,2523,1564,767,711,908,1265,1478,1129
2024/02/28,593,641,1180,1453,1538,666,910,1624,1684,2177,1272,406,505,843,711,1220,881
2024/02/29,682,670,1398,1621,1661,796,1076,1714,1860,2378,1447,571,594,869,862,1357,1060
2024/03/01,568,604,981,1292,1461,664,843,1481,1444,1971,1132,361,493,787,664,1154,840
2024/03/02,453,237,1184,901,1131,481,627,842,901,1175,947,587,402,551,890,798,511
2024/03/03,1092,259,3832,1213,1519,1006,1251,1502,1822,2017,2175,2282,841,771,3762,1128,1075
2024/03/04,624,376,995,1477,1503,717,960,1583,1561,2178,1283,371,535,820,739,1262,929
2024/03/05,376,453,635,1100,1264,480,658,1215,1158,1627,922,180,378,642,384,910,628
2024/03/06,297,169,496,1030,1059,361,512,1009,976,1345,735,87,304,618,248,795,507
2024/03/07,364,348,593,1117,1048,378,595,1166,1123,1472,876,136,331,642,268,782,521
2024/03/08,411,454,779,1271,1267,534,688,1216,1318,1647,1026,289,370,751,528,941,699
2024/03/09,425,343,1161,909,1033,510,582,796,926,1113,872,658,363,518,950,621,514
2024/03/10,557,383,1592,889,1146,570,679,968,1018,1248,1118,998,406,533,1398,686,586
2024/03/11,292,311,495,992,966,371,519,949,985,1238,746,112,276,535,266,727,549
2024/03/12,368,385,651,1183,1215,410,592,1150,1193,1562,868,173,339,688,345,812,579
2024/03/13,299,342,540,1022,1130,362,558,914,1000,1299,743,134,310,607,289,735,476
2024/03/14,583,574,1077,1439,1437,693,833,1477,1457,1961,1261,425,463,841,626,1118,816
2024/03/15,670,587,1307,1413,1477,692,883,1490,1572,2024,1324,592,466,860,990,1043,853
2024/03/16,595,492,1602,948,1216,589,725,921,1006,1191,1102,905,502,617,1401,966,662
2024/03/17,551,382,1484,818,1066,418,607,924,963,1164,1116,720,350,515,1184,810,572
2024/03/18,390,447,638,1251,1225,503,696,1147,1228,1575,911,167,367,728,370,929,651
2024/03/19,499,569,1056,1330,1422,619,806,1492,1514,2021,1216,380,489,798,679,1093,803
2024/03/20,725,650,1486,1674,1785,871,1082,1878,1966,2456,1531,545,614,890,985,1306,1026
2024/03/21,675,703,1578,1642,1678,771,1070,1864,1968,2461,1557,616,642,1027,1022,1311,1029
2024/03/22,524,598,1127,1496,1595,646,879,1478,1637,2029,1242,416,475,847,859,1172,859
2024/03/23,676,584,2137,979,1296,774,974,1089,1220,1470,1386,1355,626,639,2179,912,756
2024/03/24,292,213,678,632,852,289,364,550,631,791,600,319,192,380,456,594,354
2024/03/25,379,457,524,1195,1168,410,602,1099,1107,1540,799,128,322,646,340,821,558
2024/03/26,801,771,1641,1693,1892,889,1171,1944,2020,2631,1703,688,689,991,1169,1458,1108
2024/03/27,910,836,1997,1922,1950,1165,1351,2179,2302,2887,1926,904,774,1142,1362,1749,1295
2024/03/28,705,650,1351,1581,1601,831,1076,1654,1731,2214,1434,497,611,926,849,1368,1032
2024/03/29,798,783,2111,1473,1611,1050,1203,1657,1856,2124,1623,1011,729,941,1674,1297,1112
2024/03/30,756,689,2714,932,1163,820,939,1233,1251,1487,1672,1536,691,676,2979,831,852
2024/03/31,520,413,1884,556,701,552,624,841,750,956,1234,951,356,465,1966,499,571
2024/04/01,1107,761,3087,1014,1169,991,1076,1415,1379,1712,2007,1863,749,752,3434,1218,944
2024/04/02,189,193,351,592,672,218,330,524,583,749,425,82,165,391,145,444,324
2024/04/03,762,631,1340,1705,1734,896,1035,1779,1859,2490,1567,501,675,952,863,1406,1030
2024/04/04,905,889,2042,2004,2130,1088,1363,2288,2385,3061,1957,890,842,1102,1322,1630,1345
2024/04/05,1020,953,2388,2043,2193,1180,1475,2365,2331,3193,2128,920,878,1169,1583,1706,1340
2024/04/06,1162,888,3425,1506,1680,1374,1579,1694,1927,2367,2334,1932,1048,918,3279,1545,1213
2024/04/07,2207,1618,6547,2089,2500,1846,2567,2726,3041,3374,4177,4018,1758,1224,7310,2209,1909
2024/04/08,1479,1433,3498,2672,2736,1720,2197,3158,3272,4261,3095,1644,1434,1425,2588,2442,1896
2024/04/09,1773,1533,4098,3092,3107,1802,2557,3743,3769,5040,3697,1947,1577,1493,3003,2782,2159
2024/04/10,972,934,1868,2430,2349,1176,1552,2512,2640,3633,2053,546,928,1176,1023,1761,1433
2024/04/11,1246,1062,2726,2499,2611,1426,1780,2750,2903,3695,2502,1208,1121,1294,1688,2086,1673
2024/04/12,1473,1288,3319,2507,2671,1628,2000,2916,2971,3844,2699,1511,1281,1433,2414,2134,1817
2024/04/13,1550,1259,4030,1769,2148,1396,1713,2169,2304,2809,2829,2206,1178,1063,3869,1721,1377
2024/04/14,1603,1255,1695,1801,2533,1410,1966,2448,2691,3050,3008,1936,1054,954,4531,1688,1469
2024/04/15,352,387,637,1028,1074,439,551,1011,1005,1428,744,154,359,646,322,807,550
2024/04/16,702,603,1198,1654,1721,778,1014,1833,1849,2350,1411,391,569,934,670,1359,948
2024/04/17,568,512,1019,1536,1591,733,893,1531,1651,2156,1239,286,534,842,598,1241,864
2024/04/18,617,586,1139,1604,1761,771,989,1688,1817,2325,1341,389,639,996,620,1324,949
2024/04/19,656,582,1293,1545,1692,821,996,1587,1696,2179,1394,448,556,909,734,1209,973
2024/04/20,296,206,540,664,834,372,411,558,695,762,590,240,217,445,352,595,381
2024/04/21,144,104,260,485,646,184,258,422,431,523,378,70,82,320,178,398,202
2024/04/22,433,436,765,1251,1304,552,711,1300,1280,1679,936,230,388,801,454,984,675
2024/04/23,694,654,1426,1709,1789,869,1051,1906,1911,2466,1521,565,636,1016,875,1344,989
2024/04/24,419,405,713,1200,1215,500,667,1258,1227,1678,907,195,315,687,366,1082,624
2024/04/25,763,685,1622,1797,1922,868,1151,1946,1945,2673,1720,650,727,1084,1030,1542,1065
2024/04/26,917,873,2031,1868,2050,1144,1287,2129,2285,2930,1858,875,777,1150,1434,1679,1309
2024/04/27,812,601,2211,1173,1472,1050,967,1231,1447,1724,1711,1157,628,726,1879,1106,992
2024/04/28,1880,1445,5484,1827,2222,1880,2112,2207,2562,2936,3395,3489,1461,977,6134,1547,1654
2024/04/29,1314,1193,3449,2436,2449,1657,1950,2856,2956,3842,2813,1663,1300,1255,2693,2162,1776
2024/04/30,1340,1223,3273,2481,2680,1593,2009,2882,3211,3851,2873,1568,1230,1319,2463,2070,1773
2024/05/01,1649,1315,5096,1772,1791,1477,2069,2111,2611,2874,3490,3279,1273,906,5917,1813,1681
2024/05/02,990,1040,2887,1561,1942,1203,1547,1836,2217,2509,2255,1588,1016,755,2814,1530,1415
2024/05/03,1428,1069,4623,1544,1726,1491,1781,2083,2304,2542,3223,2816,1126,967,5629,1616,1456
2024/05/04,1216,1064,3721,1580,1744,1277,1652,1681,1966,2205,2771,2163,1139,811,4004,1843,1278
2024/05/05,1636,1210,4212,1756,2036,1387,1816,2026,2308,2542,2975,2693,1069,879,4765,1978,1353
2024/05/06,1307,1149,2525,2491,2644,1454,1817,2781,2976,3896,2680,1341,1184,1354,1995,2265,1805
2024/05/07,1070,825,1907,2165,2206,1114,1447,2368,2443,3173,2137,807,819,1185,1371,1775,1451
2024/05/08,1194,1102,2456,2693,2644,1430,1911,2886,3077,3944,2569,1073,1175,1371,1593,2156,1857
2024/05/09,1428,1263,3300,2921,3055,1730,2203,3270,3678,4469,3171,1666,1323,1512,2571,2305,2081
2024/05/10,1294,1215,2817,2484,2708,1608,1915,3017,3063,3883,2769,1297,1138,1390,2240,2263,1873
2024/05/11,629,441,1309,1065,1326,708,790,1031,1161,1322,1212,636,435,644,1225,1098,701
2024/05/12,1677,1457,5436,1896,2261,1570,2119,2359,2755,3120,3541,3234,1314,1058,6156,1946,1765
2024/05/13,1424,1306,2857,2747,2772,1630,2112,3050,3262,4260,2801,1303,1384,1478,2180,2174,1914
2024/05/14,1709,1492,3447,3071,3013,1792,2371,3505,3913,4788,3413,1690,1588,1601,2616,2948,2214
2024/05/15,1695,1510,3413,3209,3204,1837,2389,3494,3809,4804,3422,1621,1515,1626,2689,3099,2255
2024/05/16,1652,1472,3212,3111,2994,1769,2284,3532,3786,4771,3187,1394,1465,1506,2491,2953,2117
2024/05/17,892,955,1763,2249,2405,1157,1513,2497,2604,3270,2110,610,858,1243,1283,1740,1552
2024/05/18,1413,1206,3783,1801,2003,1452,1755,2299,2341,2943,2724,2280,1181,1101,3808,1705,1537
2024/05/19,1376,1159,3911,1596,1912,1242,1854,1992,2176,2570,2697,2418,1083,1010,4187,1363,1459
2024/05/20,1399,1285,2722,2758,2826,1600,1952,2816,3133,4157,2552,1291,1276,1461,1885,2435,1917
2024/05/21,1773,1461,3712,3282,3167,1790,2466,3587,3955,5022,3503,1881,1599,1593,2852,3370,2352
2024/05/22,869,817,1576,1987,2030,1034,1417,2232,2432,2986,1752,575,869,1014,1014,1837,1460
2024/05/23,1378,1146,2602,2802,2716,1476,1907,2948,3142,4005,2679,1327,1247,1441,1839,2287,1854
2024/05/24,978,1000,2240,2209,2399,1290,1655,2449,2705,3338,2399,945,959,1308,1638,2209,1666
2024/05/25,1231,1057,3095,1701,2027,1177,1514,1775,2106,2411,2583,1800,1056,862,2920,1500,1324
2024/05/26,1521,1248,4571,1797,2192,1414,2137,2261,2624,2898,3222,2870,1257,1023,4631,1537,1585
2024/05/27,1691,1465,3637,3198,3120,1797,2551,3530,3831,4814,3479,1833,1710,1655,2764,2974,2293
2024/05/28,1755,1521,3831,3476,3475,1287,2512,3831,4168,5288,3770,1804,1685,1753,2730,2907,2352
2024/05/29,1147,1244,2424,2751,2790,1394,1862,2865,3012,4006,2588,1078,1199,1433,1782,1946,1809
2024/05/30,1515,1241,4897,1747,2161,1532,2129,2110,2657,2788,3428,3059,1372,1012,5494,1773,1733
2024/05/31,930,922,2720,1844,2119,1293,1569,1950,2256,2824,2333,1433,1005,1086,2424,1802,1498
2024/06/01,761,627,2144,1236,1381,946,1064,1291,1469,1738,1708,1169,697,674,2113,1065,885
2024/06/02,723,637,2331,1156,1348,858,1068,1237,1357,1654,1664,1303,627,694,2352,1266,892
2024/06/03,1085,1022,2118,2511,2467,1239,1701,2431,2918,3654,2228,852,1100,1339,1424,1896,1689
2024/06/04,362,377,733,1024,1118,392,585,995,1118,1431,768,285,380,589,378,771,498
2024/06/05,1726,1515,3760,3299,3352,1910,2431,3568,4087,5068,3506,1952,1707,1680,2850,2744,2357
2024/06/06,1634,1475,3773,3482,3431,1895,2504,3750,4295,5107,3535,1873,1654,1745,2800,3820,2298
2024/06/07,1323,1250,2881,2777,2814,1453,2115,2849,3420,4084,2871,1369,,1509,2083,3067,1924
2024/06/08,1649,1140,4572,2044,2550,1702,2005,2485,2658,3315,3896,2409,1392,1343,3897,2126,1632
2024/06/09,1522,1278,4132,1926,2140,1351,1772,2275,2431,3011,3357,2367,1238,1119,3890,1514,1449
2024/06/10,711,709,1219,1873,1899,843,1137,1897,1930,2607,1479,367,655,1069,670,1816,1106
2024/06/11,1339,1271,2849,2952,2892,1494,2063,3272,3647,4540,2890,1215,1332,1484,1930,3323,1909
2024/06/12,938,899,1819,2422,2424,1170,1583,2471,2790,3472,2032,653,978,1326,1112,1835,1551
